speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
turvul,Turkey Vulture,Cathartes aura,L1342147,Sunol Regional Wilderness--Visitor Center area,2024-12-01 11:00,7.0,37.515899,-121.8318051,True,False,False,S204228679
turvul,Turkey Vulture,Cathartes aura,L2870504,Hwy 36--Battle Creek Canyon Overlook,2024-12-01 11:00,1.0,40.35158,-121.77918,True,False,False,S204249474
turvul,Turkey Vulture,Cathartes aura,L14653954,rancho mission trails neighborhood,2024-12-01 11:00,4.0,32.8086498,-117.0681854,True,False,True,S204248870
turvul,Turkey Vulture,Cathartes aura,L6511284,Pinnacles National Park--Tunnel Trail,2024-12-01 11:00,1.0,36.4874072,-121.2002607,True,False,False,S204242603
turvul,Turkey Vulture,Cathartes aura,L1032455,Wilder Ranch SP--Old Cove Landing Trail,2024-12-01 10:59,3.0,36.9569044,-122.0840338,True,False,False,S204251200
turvul,Turkey Vulture,Cathartes aura,L38384077,"Jesusita Trail, Santa Barbara US-CA 34.45683, -119.72856",2024-12-01 10:56,1.0,34.456833,-119.72856,True,False,True,S204220004
turvul,Turkey Vulture,Cathartes aura,L163561,San Jacinto Wildlife Area,2024-12-01 10:55,1.0,33.8854488,-117.104104,True,False,False,S204255729
turvul,Turkey Vulture,Cathartes aura,L21538276,"Shark Inlet, Los Osos",2024-12-01 10:55,3.0,35.314789,-120.8653633,True,False,False,S204228162
turvul,Turkey Vulture,Cathartes aura,L2579306,Laura + Jim's feeder,2024-12-01 10:54,3.0,37.3660819,-121.9916591,True,False,True,S204238316
turvul,Turkey Vulture,Cathartes aura,L812292,San Diego Bay NWR--Sweetwater Marsh Unit / Living Coast Discovery Center (limited access),2024-12-01 10:54,1.0,32.6391472,-117.113378,True,False,False,S204218772
turvul,Turkey Vulture,Cathartes aura,L198926,El Dorado Regional Park--Area 1 / Nature Center,2024-12-01 10:53,1.0,33.8081641,-118.0867839,True,False,False,S204222087
turvul,Turkey Vulture,Cathartes aura,L632002,"Quail Hill Preserve, Irvine",2024-12-01 10:53,,33.6536375,-117.7858829,True,False,False,S204232979
turvul,Turkey Vulture,Cathartes aura,L38381591,"San Francisco Bay Trail, Mountain View US-CA 37.43640, -122.09947",2024-12-01 10:51,1.0,37.436398,-122.099471,True,False,True,S204208747
turvul,Turkey Vulture,Cathartes aura,L990243,Garrity Creek mouth,2024-12-01 10:50,1.0,38.0028417,-122.3282361,True,False,False,S204255398
turvul,Turkey Vulture,Cathartes aura,L443535,Yolo Bypass Wildlife Area,2024-12-01 10:50,1.0,38.551789,-121.6208018,True,False,False,S204253647
turvul,Turkey Vulture,Cathartes aura,L256021,"Moss Landing--Jetty Road, north jetty & State Beach",2024-12-01 10:49,1.0,36.8151691,-121.7900355,True,False,False,S204214693
turvul,Turkey Vulture,Cathartes aura,L2484413,Hayward Regional Shoreline--Hayward's Landing,2024-12-01 10:48,1.0,37.6453302,-122.1558022,True,False,False,S204285632
turvul,Turkey Vulture,Cathartes aura,L12526818,San Joaquin River NWR--Pelican Trail-Wetlands Loop,2024-12-01 10:46,1.0,37.6173907,-121.2074089,True,False,False,S204224901
turvul,Turkey Vulture,Cathartes aura,L736605,Las Trampas Regional Wilderness,2024-12-01 10:45,4.0,37.8123946,-122.0437717,True,False,False,S204238872
turvul,Turkey Vulture,Cathartes aura,L10351298,Malibu Creek—[entrance],2024-12-01 10:45,1.0,34.079827,-118.703788,True,False,True,S204235453
turvul,Turkey Vulture,Cathartes aura,L1022449,Bolsa Chica--Interpretive Center/Bolsa Bay,2024-12-01 10:44,4.0,33.7107751,-118.061657,True,False,False,S204230131
turvul,Turkey Vulture,Cathartes aura,L20785297,Shoreline Park--Rengstorff House,2024-12-01 10:44,1.0,37.431427,-122.087385,True,False,False,S204258150
turvul,Turkey Vulture,Cathartes aura,L13359944,Los Angeles River--Hyperion Ave to Fletcher Dr.,2024-12-01 10:43,3.0,34.1100227,-118.2609542,True,False,False,S204217608
turvul,Turkey Vulture,Cathartes aura,L1604119,Calero Creek Trail,2024-12-01 10:42,2.0,37.2048486,-121.8155522,True,False,False,S204221941
turvul,Turkey Vulture,Cathartes aura,L593833,Newhall Community Park,2024-12-01 10:40,3.0,37.9565493,-121.9810724,True,False,False,S204272201
turvul,Turkey Vulture,Cathartes aura,L17528052,"Joseph D. Grant County Park - Southwest trails (Hotel, Snell, etc.)",2024-12-01 10:38,11.0,37.3327855,-121.7124229,True,False,False,S204237031
turvul,Turkey Vulture,Cathartes aura,L4590544,Marshall Gold Discovery SHP--Monroe Ridge Trail,2024-12-01 10:37,1.0,38.7976441,-120.8974707,True,False,False,S204230113
turvul,Turkey Vulture,Cathartes aura,L1071000,Morro Strand State Beach,2024-12-01 10:37,3.0,35.3982858,-120.8678892,True,False,False,S204236390
turvul,Turkey Vulture,Cathartes aura,L2250586,Pt. Reyes--Earthquake Trail,2024-12-01 10:34,1.0,38.0406805,-122.7982092,True,False,False,S204219393
turvul,Turkey Vulture,Cathartes aura,L5050325,Santa Maria Country Club (restricted access),2024-12-01 10:34,2.0,34.905972,-120.442061,True,False,False,S204223598
turvul,Turkey Vulture,Cathartes aura,L1053539,Pinnacles NP--Rim & South High Peaks Trail,2024-12-01 10:33,2.0,36.477171,-121.1872673,True,False,False,S204289475
turvul,Turkey Vulture,Cathartes aura,L1760140,Carbondale Road (Amador Co.),2024-12-01 10:30,10.0,38.4305139,-120.994792,True,False,True,S204208841
turvul,Turkey Vulture,Cathartes aura,L375164,Goleta Beach County Park (including east end of Goleta Slough),2024-12-01 10:30,2.0,34.4171771,-119.829812,True,False,False,S204284612
turvul,Turkey Vulture,Cathartes aura,L1449179,Palo Corona RP--Front Ranch Unit,2024-12-01 10:30,1.0,36.5309209,-121.9027948,True,False,False,S204243987
turvul,Turkey Vulture,Cathartes aura,L298487,McLaughlin Eastshore SP--Berkeley Meadow,2024-12-01 10:29,1.0,37.8670193,-122.3102331,True,False,False,S204209635
turvul,Turkey Vulture,Cathartes aura,L874154,Lake Chabot Regional Park,2024-12-01 10:27,6.0,37.7244154,-122.1024199,True,False,False,S204244717
turvul,Turkey Vulture,Cathartes aura,L418748,Tijuana River mouth & beach,2024-12-01 10:27,1.0,32.5656857,-117.1328157,True,False,False,S204237484
turvul,Turkey Vulture,Cathartes aura,L6530472,Adobe Creek--north of US-101,2024-12-01 10:26,1.0,37.43515,-122.102342,True,False,False,S204208716
turvul,Turkey Vulture,Cathartes aura,L811205,Upper Santa Ana River--Glassell St. to Tustin Ave.,2024-12-01 10:23,5.0,33.8462532,-117.843411,True,False,False,S204248027
turvul,Turkey Vulture,Cathartes aura,L299523,Joseph D. Grant County Park (please use a more specific hotspot where possible),2024-12-01 10:20,2.0,37.3404469,-121.7176861,True,False,False,S204254283
turvul,Turkey Vulture,Cathartes aura,L11077878,Lower Round Canyon,2024-12-01 10:20,10.0,33.6953023,-117.7076931,True,False,False,S204214423
turvul,Turkey Vulture,Cathartes aura,L271707,Arcata Bottoms--Jackson Ranch Rd. slough,2024-12-01 10:20,9.0,40.883356,-124.1253748,True,False,False,S204237380
turvul,Turkey Vulture,Cathartes aura,L38391824,"Grizzly Island Rd, Suisun City US-CA (38.2367,-122.0200)",2024-12-01 10:19,8.0,38.236708,-122.019958,True,False,True,S204258022
turvul,Turkey Vulture,Cathartes aura,L820867,UCSB North Campus Open Space (formerly Ocean Meadows Golf Course),2024-12-01 10:19,1.0,34.4198459,-119.8792197,True,False,False,S204214622
turvul,Turkey Vulture,Cathartes aura,L2815140,3661 Road J,2024-12-01 10:18,1.0,39.2972771,-123.191843,True,False,True,S204208627
turvul,Turkey Vulture,Cathartes aura,L4933631,"Hardie Park/Cayucos Creek (Ocean Ave Bridge to Hwy 1 Bridge), Cayucos",2024-12-01 10:17,1.0,35.4518225,-120.9062489,True,False,False,S204229756
turvul,Turkey Vulture,Cathartes aura,L958707,Upper Santa Ana River--Lincoln Ave. to Glassell St.,2024-12-01 10:15,1.0,33.8396591,-117.8591609,True,False,False,S204240021
turvul,Turkey Vulture,Cathartes aura,L833171,Bonny Doon Ecological Reserve,2024-12-01 10:15,7.0,37.0487723,-122.1359968,True,False,False,S204296209
turvul,Turkey Vulture,Cathartes aura,L627629,Cosumnes River Preserve--Staging Area 2 and Boardwalk,2024-12-01 10:15,3.0,38.2697447,-121.4412043,True,False,False,S204294938
turvul,Turkey Vulture,Cathartes aura,L32981904,"1425 Lorraine Way, Santa Rosa, California, US (38.515, -122.723)",2024-12-01 10:15,1.0,38.5153788,-122.7232848,True,False,True,S204208955
turvul,Turkey Vulture,Cathartes aura,L16185237,"Cooks Canyon Trail, Glendale, California, US (34.263, -118.255)",2024-12-01 10:12,1.0,34.2629485,-118.2547117,True,False,True,S204231462
turvul,Turkey Vulture,Cathartes aura,L6566735,"Backyard 2505 Canyon Vw, Pasadena US-CA (34.1810,-118.0979)",2024-12-01 10:10,2.0,34.180988,-118.097881,True,False,True,S204242514
turvul,Turkey Vulture,Cathartes aura,L24155612,"158 Light Springs Rd, Aptos US-CA 37.00516, -121.83",2024-12-01 10:07,2.0,37.005156,-121.838549,True,False,True,S204232579
turvul,Turkey Vulture,Cathartes aura,L2837420,Hamilton Wetlands,2024-12-01 10:06,4.0,38.0578151,-122.5078261,True,False,False,S204224055
turvul,Turkey Vulture,Cathartes aura,L491638,Pt. Reyes--Chimney Rock (DO NOT INCLUDE Fish Docks/Life Boat station area),2024-12-01 10:06,1.0,37.9895338,-122.9631042,True,False,False,S204218746
turvul,Turkey Vulture,Cathartes aura,L837268,Sacramento NWR--Auto Route & Visitor Center,2024-12-01 10:05,8.0,39.4284385,-122.1564999,True,False,False,S204299764
turvul,Turkey Vulture,Cathartes aura,L686946,Ed Levin CP--Spring Valley area,2024-12-01 10:02,1.0,37.4457324,-121.8471551,True,False,False,S204235390
turvul,Turkey Vulture,Cathartes aura,L25071169,"735 Tanglewood Ln, Lafayette US-CA 37.88296, -122.12143",2024-12-01 10:02,3.0,37.882956,-122.121432,True,False,True,S204212410
turvul,Turkey Vulture,Cathartes aura,L27321219,"95450, Jenner US-CA 38.46550, -123.12819 Hawk Watch location",2024-12-01 10:02,7.0,38.4655,-123.128191,True,False,True,S204299033
turvul,Turkey Vulture,Cathartes aura,L711426,Russ Park,2024-12-01 10:01,1.0,40.5718326,-124.2553496,True,False,False,S204255215
turvul,Turkey Vulture,Cathartes aura,L478221,"Estancia Park, Costa Mesa",2024-12-01 10:00,1.0,33.6734614,-117.9383183,True,False,False,S204241288
turvul,Turkey Vulture,Cathartes aura,L1930139,Ventura River Preserve,2024-12-01 10:00,1.0,34.4536694,-119.2929304,True,False,False,S204213154
turvul,Turkey Vulture,Cathartes aura,L840436,Dragoon Gulch Trail -Woods Creek Trail,2024-12-01 10:00,1.0,37.9831917,-120.3910911,True,False,False,S204226636
turvul,Turkey Vulture,Cathartes aura,L596210,EBMUD--Valle Vista Staging Area (permit required),2024-12-01 10:00,2.0,37.821243,-122.1393013,True,False,False,S204227215
turvul,Turkey Vulture,Cathartes aura,L5108912,Hunter Hill Rest Area,2024-12-01 09:59,2.0,38.1518557,-122.217544,True,False,False,S204203278
turvul,Turkey Vulture,Cathartes aura,L109461,Lake Elsinore,2024-12-01 09:59,15.0,33.6537804,-117.3480606,True,False,False,S204207555
turvul,Turkey Vulture,Cathartes aura,L1825270,Cosumnes River Preserve--Lost Slough Wetlands Walk - east,2024-12-01 09:58,1.0,38.2678366,-121.4379272,True,False,False,S204210512
turvul,Turkey Vulture,Cathartes aura,L593834,Miller/Knox Regional Shoreline,2024-12-01 09:52,2.0,37.9162036,-122.3865795,True,False,False,S204245094
turvul,Turkey Vulture,Cathartes aura,L38380133,"US-101 S, Cloverdale US-CA 38.82911, -123.01432",2024-12-01 09:52,4.0,38.829107,-123.014316,True,False,True,S204201601
turvul,Turkey Vulture,Cathartes aura,L8886147,Primrose Hood,2024-12-01 09:51,5.0,34.1562728,-118.0032807,True,False,True,S204206317
turvul,Turkey Vulture,Cathartes aura,L469046,Castaic Lake SRA,2024-12-01 09:50,7.0,34.5218328,-118.590889,True,False,False,S204208267
turvul,Turkey Vulture,Cathartes aura,L608780,Wilder Ranch SP--Four Mile Beach,2024-12-01 09:50,9.0,36.9674449,-122.1230525,True,False,False,S204250981
turvul,Turkey Vulture,Cathartes aura,L1357335,Huntington Central Park--East,2024-12-01 09:50,1.0,33.7040978,-118.0022383,True,False,False,S204208105
turvul,Turkey Vulture,Cathartes aura,L962320,Eel River--Fortuna riverfront,2024-12-01 09:50,1.0,40.5753043,-124.1529751,True,False,False,S204246860
turvul,Turkey Vulture,Cathartes aura,L599008,San Luis Reservoir SRA--Medeiros area,2024-12-01 09:50,1.0,37.062,-121.03,True,False,False,S204254003
turvul,Turkey Vulture,Cathartes aura,L198798,Shollenberger Park,2024-12-01 09:49,3.0,38.2262552,-122.5976274,True,False,False,S204218513
turvul,Turkey Vulture,Cathartes aura,L279300,Younger Lagoon (restricted; access only to the overhang),2024-12-01 09:49,3.0,36.9506136,-122.0661477,True,False,False,S204204524
turvul,Turkey Vulture,Cathartes aura,L370973,Arcata Bottoms--Moxon Ln. dairy/Vaissade Rd.,2024-12-01 09:49,3.0,40.8724421,-124.1108108,True,False,False,S204236907
turvul,Turkey Vulture,Cathartes aura,L1344876,Ramona Grasslands Preserve--Wildflower Loop,2024-12-01 09:48,1.0,33.0370182,-116.9505658,True,False,False,S204217537
turvul,Turkey Vulture,Cathartes aura,L2461425,Cosumnes River Preserve--Cosumnes River Walk,2024-12-01 09:47,4.0,38.25985,-121.43648,True,False,True,S204209575
turvul,Turkey Vulture,Cathartes aura,L2307858,Crocker Park Recreational Trail,2024-12-01 09:46,1.0,37.68709,-122.4060456,True,False,False,S204224452
turvul,Turkey Vulture,Cathartes aura,L1341003,Colusa NWR--walking trail,2024-12-01 09:45,2.0,39.1918922,-122.0445909,True,False,False,S204214809
turvul,Turkey Vulture,Cathartes aura,L38379836,"13876–13934 US-101, Hopland US-CA 38.96058, -123.11201",2024-12-01 09:44,1.0,38.960581,-123.112014,True,False,True,S204200187
turvul,Turkey Vulture,Cathartes aura,L958730,Upper Santa Ana River--Tustin Ave. to Lakeview Ave.,2024-12-01 09:43,30.0,33.8513143,-117.8263092,True,False,False,S204248015
turvul,Turkey Vulture,Cathartes aura,L38384762,"Sacramento National Wildlife Refuge, Willows US-CA 39.42990, -122.18973",2024-12-01 09:41,28.0,39.429905,-122.189726,True,False,True,S204222850
turvul,Turkey Vulture,Cathartes aura,L38381221,"Turri Rd Phoebe spot, SLO, US-CA (35.3150,-120.7761)",2024-12-01 09:40,21.0,35.314978,-120.776089,True,False,True,S204207027
turvul,Turkey Vulture,Cathartes aura,L17867296,Sierra Vista OSP--Aquila Loop Trail,2024-12-01 09:39,3.0,37.4105182,-121.7990034,True,False,False,S204257076
turvul,Turkey Vulture,Cathartes aura,L282283,Morro Bay SP--Campground,2024-12-01 09:38,2.0,35.3468444,-120.8387738,True,False,False,S204203319
turvul,Turkey Vulture,Cathartes aura,L547991,Naval Support Activity Monterey & Del Monte Lake (Restricted Access),2024-12-01 09:38,1.0,36.5987849,-121.87078,True,False,False,S204224732
turvul,Turkey Vulture,Cathartes aura,L33267040,Laguna Niguel Regional Park,2024-12-01 09:33,6.0,33.5468105,-117.7078662,True,False,True,S204206854
turvul,Turkey Vulture,Cathartes aura,L2139785,Pennington Creek Road,2024-12-01 09:33,11.0,35.3397743,-120.7390594,True,False,False,S204226155
turvul,Turkey Vulture,Cathartes aura,L3213607,Collier Park (Ramona),2024-12-01 09:31,2.0,33.0423975,-116.8605852,True,False,False,S204214175
turvul,Turkey Vulture,Cathartes aura,L28881683,2. doidge/wright neighborhood,2024-12-01 09:30,4.0,37.9820736,-122.2588773,True,False,True,S204202506
turvul,Turkey Vulture,Cathartes aura,L38382747,Dusky-capped Flycatcher site,2024-12-01 09:30,1.0,37.490905,-122.452868,True,False,True,S204214159
turvul,Turkey Vulture,Cathartes aura,L38382423,"1163 Willow Rd, Nipomo US-CA (35.0474,-120.5348)",2024-12-01 09:30,8.0,35.047357,-120.534842,True,False,True,S204212612
turvul,Turkey Vulture,Cathartes aura,L2489079,Railroad Marsh,2024-12-01 09:29,4.0,37.8774613,-122.459431,True,False,False,S204223503
turvul,Turkey Vulture,Cathartes aura,L2373185,Arcata Marsh--McDaniel Slough restoration area,2024-12-01 09:28,8.0,40.862413,-124.098778,True,False,False,S204207831
turvul,Turkey Vulture,Cathartes aura,L4121740,Bolsa Chica--Brightwater area,2024-12-01 09:27,1.0,33.7074915,-118.0453974,True,False,False,S204210808
turvul,Turkey Vulture,Cathartes aura,L773892,Ulistac Natural Area,2024-12-01 09:25,2.0,37.4057129,-121.9552374,True,False,False,S204212226
turvul,Turkey Vulture,Cathartes aura,L373421,Arcata--O St. patch,2024-12-01 09:24,1.0,40.869589,-124.095084,True,False,False,S204202698
turvul,Turkey Vulture,Cathartes aura,L2442505,Meadow Park--San Luis Obispo,2024-12-01 09:24,2.0,35.2675798,-120.6606531,True,False,False,S204210493
turvul,Turkey Vulture,Cathartes aura,L689845,Auburn SRA--Confluence Area,2024-12-01 09:21,1.0,38.9155704,-121.0359122,True,False,False,S204230031
turvul,Turkey Vulture,Cathartes aura,L16765881,San Marcos Foothills Preserve--West Mesa,2024-12-01 09:20,1.0,34.46036,-119.76813,True,False,False,S204284207
turvul,Turkey Vulture,Cathartes aura,L1768932,South Elk River Estuary Project,2024-12-01 09:19,1.0,40.7490698,-124.1971094,True,False,False,S204233559
turvul,Turkey Vulture,Cathartes aura,L514277,Santa Margarita Lake,2024-12-01 09:18,2.0,35.3291313,-120.4874811,True,False,False,S204208696
turvul,Turkey Vulture,Cathartes aura,L897889,Helen Putnam Regional Park,2024-12-01 09:18,2.0,38.2136368,-122.6602077,True,False,False,S204211275
turvul,Turkey Vulture,Cathartes aura,L7264004,"Monte Vista Park, Carpinteria",2024-12-01 09:17,2.0,34.3918812,-119.4960226,True,False,False,S204201663
turvul,Turkey Vulture,Cathartes aura,L295710,Los Gatos Creek County Park and Oka Ponds,2024-12-01 09:16,1.0,37.2664712,-121.9515038,True,False,False,S204244675
turvul,Turkey Vulture,Cathartes aura,L387824,Table Mountain (BUT Co.),2024-12-01 09:15,2.0,39.5996372,-121.5470695,True,False,False,S204218175
turvul,Turkey Vulture,Cathartes aura,L225853,American River Parkway--Upper Sunrise,2024-12-01 09:15,30.0,38.6344668,-121.2476875,True,False,False,S204216865
turvul,Turkey Vulture,Cathartes aura,L5122621,Shire Court,2024-12-01 09:15,3.0,39.1248585,-121.1027348,True,False,True,S204252761
turvul,Turkey Vulture,Cathartes aura,L340454,"Humboldt Bay--northeast tidal wetlands (Jacoby Creek mouth, observation deck, & bay trail)",2024-12-01 09:12,7.0,40.8458831,-124.0832848,True,False,False,S204229957
turvul,Turkey Vulture,Cathartes aura,L200506,American River Parkway--Effie Yeaw Nature Center,2024-12-01 09:11,8.0,38.6173315,-121.3118076,True,False,False,S204235141
turvul,Turkey Vulture,Cathartes aura,L509076,Struve Slough--Lee Rd.,2024-12-01 09:09,7.0,36.9041954,-121.7845631,True,False,False,S204226248
turvul,Turkey Vulture,Cathartes aura,L109339,"IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine",2024-12-01 09:09,3.0,33.6637274,-117.8426814,True,False,False,S204237552
turvul,Turkey Vulture,Cathartes aura,L1998734,Cypress  Way  Home,2024-12-01 09:08,1.0,38.436264,-122.6807186,True,False,True,S204199289
turvul,Turkey Vulture,Cathartes aura,L1760343,Lake Jocelyn,2024-12-01 09:02,8.0,34.3919961,-119.4772805,True,False,False,S204250714
turvul,Turkey Vulture,Cathartes aura,L1051193,Pierce College,2024-12-01 09:00,1.0,34.1820567,-118.5755253,True,False,False,S204241312
turvul,Turkey Vulture,Cathartes aura,L21684724,Kern National Wildlife Refuge,2024-12-01 09:00,4.0,35.7602865,-119.580946,True,False,True,S204255609
turvul,Turkey Vulture,Cathartes aura,L38390166,Newport Back Bay,2024-12-01 09:00,4.0,33.6529225,-117.8850929,True,False,True,S204249706
turvul,Turkey Vulture,Cathartes aura,L721640,Santa Paula--general area,2024-12-01 08:54,3.0,34.3689446,-119.0533447,True,False,False,S204254737
turvul,Turkey Vulture,Cathartes aura,L1555469,Sacramento River NWR--Pine Creek Unit,2024-12-01 08:49,5.0,39.7431274,-121.9799652,True,False,False,S204195612
turvul,Turkey Vulture,Cathartes aura,L351319,Michigan Bar,2024-12-01 08:47,1.0,38.5016923,-121.0453984,True,False,False,S204204658
turvul,Turkey Vulture,Cathartes aura,L38353863,"Carpinteria Bluffs Nature Preserve, Carpinteria US-CA (34.3866,-119.5007)",2024-12-01 08:44,1.0,34.386604,-119.500734,True,False,True,S204204150
